payment_id,amount,failure_reason,payment_method,retry_count,customer_success_rate,ml_recovery_probability,expected_recovery_value,base_simulation_probability,recommended_action,decision_status,decision_reason,policy_allowed,policy_status,policy_reason,requires_human,recoverai_action_probability,baseline_action,baseline_probability,baseline_success,baseline_recovered_amount,recoverai_success,recoverai_recovered_amount
PAY_0010299,1349.49,CARD_EXPIRED,CARD,1,0.615,0.2278,307.4,0.2003,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7003,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010540,6766.35,NETWORK_ERROR,WALLET,0,0.875,0.7574,5124.55,0.8312,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8312,RETRY,0.8312,0,0.0,0,0.0
PAY_0014844,707.21,BANK_TIMEOUT,CARD,0,0.766,0.7726,546.39,0.8431,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8431,RETRY,0.8431,1,707.21,1,707.21
PAY_0002931,1374.37,NETWORK_ERROR,NETBANKING,1,0.769,0.5856,804.89,0.6941,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6247,RETRY,0.6386,0,0.0,0,0.0
PAY_0019247,6513.17,INSUFFICIENT_FUNDS,CARD,2,1.0,0.3432,2235.16,0.525,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014873,639.54,NETWORK_ERROR,WALLET,1,0.923,0.6135,392.38,0.748,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6732,RETRY,0.6882,1,639.54,1,639.54
PAY_0010347,492.85,BANK_TIMEOUT,WALLET,1,0.789,0.7181,353.91,0.7411,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6819,RETRY,0.6819,0,0.0,0,0.0
PAY_0018824,1839.72,BANK_TIMEOUT,NETBANKING,2,0.724,0.6005,1104.74,0.6184,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002008,11631.25,BANK_DECLINED,CARD,2,0.969,0.2741,3187.93,0.3542,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0018290,1241.97,BANK_TIMEOUT,WALLET,0,0.667,0.7842,973.89,0.7984,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7984,RETRY,0.7984,1,1241.97,1,1241.97
PAY_0013516,4432.84,INSUFFICIENT_FUNDS,CARD,0,0.822,0.5915,2622.13,0.6627,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.729,NO_ACTION,0.0,0,0.0,1,4432.84
PAY_0010836,1452.52,BANK_TIMEOUT,UPI,1,0.568,0.7213,1047.76,0.6938,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6383,RETRY,0.6383,1,1452.52,1,1452.52
PAY_0012243,7833.33,INSUFFICIENT_FUNDS,WALLET,0,0.905,0.5413,4240.45,0.6818,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7499,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0011519,821.81,BANK_TIMEOUT,WALLET,1,0.933,0.8055,662.0,0.7916,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7282,RETRY,0.7282,1,821.81,1,821.81
PAY_0016259,600.85,UNKNOWN_ERROR,WALLET,0,0.971,0.4126,247.93,0.5148,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000559,913.15,INSUFFICIENT_FUNDS,WALLET,2,0.839,0.368,336.03,0.4586,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0001357,400.41,NETWORK_ERROR,NETBANKING,2,0.971,0.5904,236.39,0.6648,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0006268,1277.42,BANK_DECLINED,NETBANKING,2,0.841,0.2277,290.93,0.2993,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003548,2549.06,BANK_DECLINED,NETBANKING,2,0.643,0.2231,568.76,0.23,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015467,2528.48,NETWORK_ERROR,CARD,1,0.917,0.7221,1825.79,0.756,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6955,RETRY,0.6955,1,2528.48,1,2528.48
PAY_0004672,970.3,UNKNOWN_ERROR,CARD,1,0.842,0.3369,326.88,0.3797,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007482,1249.77,INSUFFICIENT_FUNDS,WALLET,2,1.0,0.4541,567.5,0.515,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015664,641.94,INSUFFICIENT_FUNDS,NETBANKING,2,0.766,0.3688,236.75,0.4331,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004691,4655.25,BANK_TIMEOUT,WALLET,1,0.889,0.6898,3211.32,0.7762,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6985,RETRY,0.7141,0,0.0,0,0.0
PAY_0013542,2669.46,INSUFFICIENT_FUNDS,CARD,0,1.0,0.6764,1805.66,0.725,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7975,NO_ACTION,0.0,0,0.0,1,2669.46
PAY_0018830,882.51,BANK_TIMEOUT,WALLET,2,0.917,0.5901,520.81,0.686,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0018012,1537.45,INSUFFICIENT_FUNDS,WALLET,1,0.917,0.5108,785.4,0.586,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6445,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0011036,485.9,BANK_TIMEOUT,UPI,2,0.812,0.5747,279.22,0.6792,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013538,588.02,NETWORK_ERROR,UPI,0,0.793,0.7495,440.72,0.8326,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8326,RETRY,0.8326,1,588.02,1,588.02
PAY_0000088,1112.86,CARD_EXPIRED,CARD,2,0.909,0.2081,231.56,0.2031,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013704,2383.79,NETWORK_ERROR,WALLET,2,0.93,0.6389,1523.12,0.6505,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0001881,4392.11,CARD_EXPIRED,WALLET,2,0.784,0.1811,795.25,0.1494,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000173,1693.4,BANK_DECLINED,CARD,1,0.667,0.3017,510.87,0.3485,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0001635,636.53,CARD_EXPIRED,CARD,1,0.727,0.247,157.2,0.2395,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7395,NO_ACTION,0.0,0,0.0,1,636.53
PAY_0019603,2332.66,CARD_EXPIRED,NETBANKING,1,0.86,0.3801,886.6,0.276,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.776,NO_ACTION,0.0,0,0.0,1,2332.66
PAY_0002564,14039.45,NETWORK_ERROR,WALLET,0,0.786,0.6803,9550.59,0.8001,HUMAN_REVIEW,ESCALATED,High-value payment requires additional review before automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,RETRY,0.8001,1,14039.45,0,0.0
PAY_0013339,2715.13,CARD_EXPIRED,UPI,0,0.885,0.3923,1065.01,0.4147,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.9147,NO_ACTION,0.0,0,0.0,1,2715.13
PAY_0017971,357.38,BANK_DECLINED,UPI,0,0.529,0.4258,152.18,0.4202,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010010,10338.03,NETWORK_ERROR,UPI,0,0.613,0.6885,7117.65,0.7695,HUMAN_REVIEW,ESCALATED,High-value payment requires additional review before automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,RETRY,0.7695,0,0.0,0,0.0
PAY_0006396,3861.46,BANK_DECLINED,UPI,1,0.789,0.3385,1307.09,0.4112,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014121,305.14,BANK_TIMEOUT,UPI,1,0.524,0.5335,162.79,0.6784,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6106,RETRY,0.6241,1,305.14,1,305.14
PAY_0012464,1132.95,BANK_DECLINED,WALLET,0,0.795,0.5468,619.46,0.4833,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002121,1227.26,BANK_TIMEOUT,CARD,2,0.86,0.6511,799.06,0.676,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010631,2179.89,BANK_DECLINED,NETBANKING,1,0.733,0.2408,524.88,0.3616,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014776,10982.55,BANK_TIMEOUT,NETBANKING,0,0.615,0.7404,8131.0,0.7802,HUMAN_REVIEW,ESCALATED,High-value payment requires additional review before automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,RETRY,0.7802,1,10982.55,0,0.0
PAY_0000743,11484.81,NETWORK_ERROR,UPI,2,0.8,0.5212,5985.64,0.635,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012113,7250.48,NETWORK_ERROR,WALLET,0,0.946,0.817,5923.67,0.8561,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8561,RETRY,0.8561,1,7250.48,1,7250.48
PAY_0005135,1135.67,INSUFFICIENT_FUNDS,UPI,0,0.795,0.618,701.87,0.6733,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7406,NO_ACTION,0.0,0,0.0,1,1135.67
PAY_0009751,5722.94,CARD_EXPIRED,CARD,2,0.882,0.127,726.86,0.1937,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015039,5551.37,BANK_TIMEOUT,NETBANKING,2,0.853,0.6396,3550.9,0.6635,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005811,1004.67,UNKNOWN_ERROR,NETBANKING,0,1.0,0.6356,638.58,0.525,PAYMENT_REMINDER,APPROVED,Unknown failure with moderate recovery potential. Customer-facing recovery intervention is recommended.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.4987,NO_ACTION,0.0,0,0.0,1,1004.67
PAY_0005084,2783.66,BANK_TIMEOUT,CARD,2,0.7,0.5094,1418.0,0.62,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014448,2283.03,BANK_TIMEOUT,WALLET,0,0.848,0.8516,1944.25,0.8618,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8618,RETRY,0.8618,0,0.0,0,0.0
PAY_0010220,1377.8,INSUFFICIENT_FUNDS,UPI,0,0.778,0.6061,835.05,0.6673,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.734,NO_ACTION,0.0,0,0.0,1,1377.8
PAY_0000806,1452.42,CARD_EXPIRED,WALLET,0,0.871,0.3036,440.91,0.3799,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8799,NO_ACTION,0.0,0,0.0,1,1452.42
PAY_0006935,2166.99,INSUFFICIENT_FUNDS,WALLET,2,0.6,0.3703,802.39,0.375,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016070,605.13,INSUFFICIENT_FUNDS,CARD,2,0.75,0.3416,206.7,0.4375,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0008443,7047.03,BANK_TIMEOUT,NETBANKING,0,0.794,0.7629,5376.07,0.8429,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8429,RETRY,0.8429,0,0.0,0,0.0
PAY_0011985,1228.52,BANK_DECLINED,CARD,1,0.889,0.3469,426.18,0.4262,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0006999,16656.9,INSUFFICIENT_FUNDS,UPI,0,0.3,0.5416,9021.88,0.5,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.55,NO_ACTION,0.0,0,0.0,1,16656.9
PAY_0011410,967.87,INSUFFICIENT_FUNDS,UPI,0,0.824,0.6421,621.5,0.6834,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7517,NO_ACTION,0.0,0,0.0,1,967.87
PAY_0019620,2281.87,BANK_DECLINED,UPI,2,0.789,0.2477,565.12,0.3112,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007998,3823.22,NETWORK_ERROR,UPI,0,0.918,0.8317,3179.72,0.8763,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8763,RETRY,0.8763,1,3823.22,1,3823.22
PAY_0017398,410.7,CARD_EXPIRED,UPI,1,0.629,0.1594,65.46,0.2252,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7251,NO_ACTION,0.0,0,0.0,1,410.7
PAY_0007062,3641.51,NETWORK_ERROR,CARD,1,0.45,0.5489,1998.87,0.5925,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.5333,RETRY,0.5451,0,0.0,0,0.0
PAY_0013898,1628.34,UNKNOWN_ERROR,NETBANKING,0,0.872,0.4363,710.41,0.4802,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0008881,1372.15,BANK_DECLINED,CARD,2,0.82,0.2404,329.89,0.302,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010808,922.69,INSUFFICIENT_FUNDS,NETBANKING,2,0.875,0.3747,345.76,0.4713,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007695,2643.74,CARD_EXPIRED,CARD,1,0.917,0.291,769.21,0.306,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.806,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019640,1667.88,NETWORK_ERROR,UPI,2,0.75,0.5532,922.65,0.6175,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0011157,8456.85,CARD_EXPIRED,WALLET,2,0.8,0.1507,1274.41,0.155,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007798,2515.29,BANK_DECLINED,NETBANKING,2,0.5,0.157,394.93,0.18,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003523,2538.47,INSUFFICIENT_FUNDS,UPI,0,0.636,0.4978,1263.62,0.6176,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6794,NO_ACTION,0.0,0,0.0,0,0.0
