payment_id,customer_id,merchant_id,amount,payment_method,transaction_time,payment_status,failure_reason,retry_count,previous_payment_count,previous_success_count,customer_success_rate,days_since_last_payment,customer_lifetime_value,recovered,recovered_amount
PAY_0004004,CUST_04278,DEV_CLOTHING_STORE,2063.81,WALLET,2026-06-01 21:01:23.489187,FAILED,BANK_DECLINED,0,33,28,0.848,129,1611.37,1,2063.81
PAY_0004005,CUST_03371,DEV_CLOTHING_STORE,2768.73,WALLET,2026-07-31 04:38:23.489187,FAILED,INSUFFICIENT_FUNDS,0,8,7,0.875,43,3058.51,0,0.0
PAY_0004006,CUST_04116,DEV_CLOTHING_STORE,1135.24,WALLET,2026-05-01 12:15:23.489187,FAILED,BANK_DECLINED,1,14,10,0.714,110,5565.49,0,0.0
PAY_0004007,CUST_02620,DEV_CLOTHING_STORE,2223.6,UPI,2026-03-02 02:04:23.489187,FAILED,BANK_DECLINED,1,39,19,0.487,130,10485.01,1,2223.6
PAY_0004008,CUST_03371,DEV_CLOTHING_STORE,6901.71,CARD,2026-04-14 17:49:23.489187,FAILED,INSUFFICIENT_FUNDS,1,8,7,0.875,43,3058.51,0,0.0
PAY_0004009,CUST_01440,DEV_CLOTHING_STORE,898.51,NETBANKING,2026-04-11 13:14:23.489187,FAILED,BANK_DECLINED,0,13,11,0.846,138,871.47,0,0.0
PAY_0004010,CUST_02945,DEV_CLOTHING_STORE,397.63,CARD,2026-02-23 11:53:23.489187,FAILED,INSUFFICIENT_FUNDS,2,35,29,0.829,108,5514.33,0,0.0
PAY_0004011,CUST_04592,DEV_CLOTHING_STORE,19797.64,CARD,2026-06-10 01:30:23.489187,FAILED,CARD_EXPIRED,1,33,29,0.879,169,4670.59,0,0.0
PAY_0004012,CUST_04096,DEV_CLOTHING_STORE,1826.99,UPI,2026-05-13 19:05:23.489187,FAILED,INSUFFICIENT_FUNDS,2,44,30,0.682,134,14418.5,0,0.0
PAY_0004013,CUST_04926,DEV_CLOTHING_STORE,1782.64,CARD,2026-07-13 15:37:23.489187,FAILED,NETWORK_ERROR,2,42,24,0.571,110,1738.93,1,1782.64
PAY_0004014,CUST_04031,DEV_CLOTHING_STORE,1371.49,WALLET,2026-05-22 18:42:23.489187,FAILED,BANK_TIMEOUT,2,12,10,0.833,19,6799.59,1,1371.49
PAY_0004015,CUST_01298,DEV_CLOTHING_STORE,1031.58,WALLET,2026-05-01 23:11:23.489187,FAILED,BANK_DECLINED,2,23,14,0.609,140,3295.42,0,0.0
PAY_0004016,CUST_02054,DEV_CLOTHING_STORE,801.06,WALLET,2026-03-27 10:31:23.489187,FAILED,NETWORK_ERROR,2,22,21,0.955,116,3086.14,1,801.06
PAY_0004017,CUST_01344,DEV_CLOTHING_STORE,368.17,WALLET,2026-05-11 02:27:23.489187,FAILED,NETWORK_ERROR,0,7,4,0.571,167,9116.11,1,368.17
PAY_0004018,CUST_00628,DEV_CLOTHING_STORE,1666.8,CARD,2026-07-03 08:45:23.489187,FAILED,BANK_DECLINED,1,45,38,0.844,74,14479.21,0,0.0
PAY_0004019,CUST_04225,DEV_CLOTHING_STORE,1618.15,UPI,2026-04-20 22:57:23.489187,FAILED,BANK_TIMEOUT,1,35,28,0.8,101,10641.84,1,1618.15
PAY_0004020,CUST_00737,DEV_CLOTHING_STORE,585.51,UPI,2026-04-14 16:51:23.489187,FAILED,NETWORK_ERROR,1,27,22,0.815,71,2219.19,1,585.51
PAY_0004021,CUST_02685,DEV_CLOTHING_STORE,10477.29,NETBANKING,2026-06-09 19:19:23.489187,FAILED,BANK_TIMEOUT,1,14,12,0.857,159,724.99,1,10477.29
PAY_0004022,CUST_00714,DEV_CLOTHING_STORE,1087.06,WALLET,2026-07-03 02:27:23.489187,FAILED,NETWORK_ERROR,1,21,19,0.905,167,761.81,1,1087.06
PAY_0004023,CUST_00447,DEV_CLOTHING_STORE,1424.69,UPI,2026-03-06 15:35:23.489187,FAILED,UNKNOWN_ERROR,0,46,41,0.891,63,13101.39,1,1424.69
PAY_0004024,CUST_01893,DEV_CLOTHING_STORE,611.58,WALLET,2026-05-22 07:35:23.489187,FAILED,INSUFFICIENT_FUNDS,0,2,2,1.0,3,542.82,0,0.0
PAY_0004025,CUST_01704,DEV_CLOTHING_STORE,377.41,WALLET,2026-04-13 22:51:23.489187,FAILED,BANK_DECLINED,0,40,33,0.825,164,4772.73,0,0.0
PAY_0004026,CUST_02592,DEV_CLOTHING_STORE,11185.84,UPI,2026-07-24 16:08:23.489187,FAILED,INSUFFICIENT_FUNDS,0,31,22,0.71,88,5698.49,0,0.0
PAY_0004027,CUST_03102,DEV_CLOTHING_STORE,1018.29,CARD,2026-03-21 07:12:23.489187,FAILED,BANK_DECLINED,0,33,32,0.97,109,1947.22,1,1018.29
PAY_0004028,CUST_02452,DEV_CLOTHING_STORE,1338.75,CARD,2026-08-17 19:02:23.489187,FAILED,INSUFFICIENT_FUNDS,1,24,23,0.958,80,1341.11,0,0.0
PAY_0004029,CUST_04998,DEV_CLOTHING_STORE,1737.35,WALLET,2026-07-29 06:54:23.489187,FAILED,BANK_TIMEOUT,2,32,30,0.938,6,898.62,1,1737.35
PAY_0004030,CUST_01241,DEV_CLOTHING_STORE,1281.88,WALLET,2026-04-29 17:13:23.489187,FAILED,INSUFFICIENT_FUNDS,0,34,31,0.912,116,3495.64,1,1281.88
PAY_0004031,CUST_04977,DEV_CLOTHING_STORE,2967.91,CARD,2026-02-23 10:00:23.489187,FAILED,BANK_DECLINED,1,41,26,0.634,93,2662.9,1,2967.91
PAY_0004032,CUST_01958,DEV_CLOTHING_STORE,914.8,UPI,2026-05-09 09:21:23.489187,FAILED,INSUFFICIENT_FUNDS,0,34,30,0.882,53,1529.38,1,914.8
PAY_0004033,CUST_03277,DEV_CLOTHING_STORE,1118.38,WALLET,2026-03-20 13:08:23.489187,FAILED,INSUFFICIENT_FUNDS,0,2,2,1.0,43,1403.93,1,1118.38
PAY_0004034,CUST_02673,DEV_CLOTHING_STORE,598.69,WALLET,2026-03-25 10:46:23.489187,FAILED,CARD_EXPIRED,2,41,30,0.732,173,7899.99,0,0.0
PAY_0004035,CUST_01125,DEV_CLOTHING_STORE,2547.08,UPI,2026-06-07 12:43:23.489187,FAILED,NETWORK_ERROR,1,33,23,0.697,133,5293.6,0,0.0
PAY_0004036,CUST_04067,DEV_CLOTHING_STORE,2143.66,UPI,2026-05-31 13:10:23.489187,FAILED,CARD_EXPIRED,1,21,17,0.81,103,3380.92,1,2143.66
PAY_0004037,CUST_04485,DEV_CLOTHING_STORE,1645.13,CARD,2026-05-29 04:28:23.489187,FAILED,NETWORK_ERROR,2,50,29,0.58,25,22184.75,1,1645.13
PAY_0004038,CUST_03598,DEV_CLOTHING_STORE,469.81,CARD,2026-07-28 18:54:23.489187,FAILED,NETWORK_ERROR,1,20,19,0.95,119,1381.27,0,0.0
PAY_0004039,CUST_04557,DEV_CLOTHING_STORE,771.29,CARD,2026-08-11 22:45:23.489187,FAILED,INSUFFICIENT_FUNDS,1,9,7,0.778,65,1281.34,0,0.0
PAY_0004040,CUST_04436,DEV_CLOTHING_STORE,2416.54,WALLET,2026-05-11 04:15:23.489187,FAILED,NETWORK_ERROR,1,42,40,0.952,47,5164.4,1,2416.54
PAY_0004041,CUST_00029,DEV_CLOTHING_STORE,849.89,NETBANKING,2026-04-03 10:25:23.489187,FAILED,BANK_TIMEOUT,0,37,31,0.838,76,901.81,1,849.89
PAY_0004042,CUST_02197,DEV_CLOTHING_STORE,1302.99,NETBANKING,2026-04-22 01:29:23.489187,FAILED,BANK_DECLINED,2,5,5,1.0,99,1527.61,0,0.0
PAY_0004043,CUST_04946,DEV_CLOTHING_STORE,2883.14,UPI,2026-07-08 08:45:23.489187,FAILED,NETWORK_ERROR,1,29,16,0.552,106,1795.51,1,2883.14
PAY_0004044,CUST_03506,DEV_CLOTHING_STORE,3002.65,CARD,2026-02-27 17:27:23.489187,FAILED,NETWORK_ERROR,2,31,29,0.935,144,3871.72,0,0.0
PAY_0004045,CUST_03634,DEV_CLOTHING_STORE,610.86,NETBANKING,2026-06-09 08:13:23.489187,FAILED,UNKNOWN_ERROR,1,21,15,0.714,115,4005.85,1,610.86
PAY_0004046,CUST_01409,DEV_CLOTHING_STORE,5747.73,UPI,2026-05-26 13:15:23.489187,FAILED,BANK_TIMEOUT,2,12,9,0.75,84,5508.45,1,5747.73
PAY_0004047,CUST_04115,DEV_CLOTHING_STORE,2271.63,CARD,2026-04-28 19:51:23.489187,FAILED,BANK_TIMEOUT,0,16,14,0.875,17,1555.59,1,2271.63
PAY_0004048,CUST_04861,DEV_CLOTHING_STORE,1793.3,CARD,2026-03-03 23:31:23.489187,FAILED,CARD_EXPIRED,1,4,3,0.75,121,5007.26,0,0.0
PAY_0004049,CUST_04760,DEV_CLOTHING_STORE,1004.98,CARD,2026-03-25 18:39:23.489187,FAILED,INSUFFICIENT_FUNDS,2,49,41,0.837,84,11287.1,0,0.0
PAY_0004050,CUST_01116,DEV_CLOTHING_STORE,6948.32,CARD,2026-04-24 13:22:23.489187,FAILED,BANK_DECLINED,2,45,27,0.6,116,4464.24,0,0.0
PAY_0004051,CUST_02054,DEV_CLOTHING_STORE,502.61,UPI,2026-07-28 17:10:23.489187,FAILED,INSUFFICIENT_FUNDS,1,22,21,0.955,116,3086.14,0,0.0
PAY_0004052,CUST_00103,DEV_CLOTHING_STORE,877.4,WALLET,2026-06-01 15:05:23.489187,FAILED,NETWORK_ERROR,1,10,8,0.8,33,3290.86,1,877.4
PAY_0004053,CUST_04148,DEV_CLOTHING_STORE,1286.21,NETBANKING,2026-03-10 06:48:23.489187,FAILED,BANK_DECLINED,0,4,3,0.75,153,1309.56,0,0.0
PAY_0004054,CUST_04180,DEV_CLOTHING_STORE,2943.52,WALLET,2026-08-17 22:14:23.489187,FAILED,CARD_EXPIRED,2,22,19,0.864,108,5174.47,0,0.0
PAY_0004055,CUST_00898,DEV_CLOTHING_STORE,1235.11,NETBANKING,2026-07-24 13:18:23.489187,FAILED,BANK_DECLINED,2,9,6,0.667,136,681.46,0,0.0
PAY_0004056,CUST_03861,DEV_CLOTHING_STORE,2420.5,CARD,2026-04-21 11:39:23.489187,FAILED,INSUFFICIENT_FUNDS,1,39,36,0.923,163,4385.83,1,2420.5
PAY_0004057,CUST_04270,DEV_CLOTHING_STORE,1843.89,WALLET,2026-06-01 10:13:23.489187,FAILED,BANK_DECLINED,1,46,34,0.739,54,4199.42,0,0.0
PAY_0004058,CUST_00610,DEV_CLOTHING_STORE,6285.83,NETBANKING,2026-06-25 11:43:23.489187,FAILED,INSUFFICIENT_FUNDS,2,39,34,0.872,85,621.5,0,0.0
PAY_0004059,CUST_02655,DEV_CLOTHING_STORE,2372.29,UPI,2026-05-19 02:11:23.489187,FAILED,UNKNOWN_ERROR,2,37,28,0.757,123,8558.93,0,0.0
PAY_0004060,CUST_00386,DEV_CLOTHING_STORE,1828.42,UPI,2026-06-16 19:34:23.489187,FAILED,BANK_DECLINED,0,3,2,0.667,160,6310.87,1,1828.42
PAY_0004061,CUST_00091,DEV_CLOTHING_STORE,4602.67,WALLET,2026-05-10 11:41:23.489187,FAILED,BANK_TIMEOUT,0,11,8,0.727,96,915.34,0,0.0
PAY_0004062,CUST_02229,DEV_CLOTHING_STORE,950.36,UPI,2026-03-15 09:50:23.489187,FAILED,BANK_DECLINED,2,38,33,0.868,141,4065.3,0,0.0
PAY_0004063,CUST_04098,DEV_CLOTHING_STORE,2396.11,WALLET,2026-04-23 03:39:23.489187,FAILED,CARD_EXPIRED,1,36,34,0.944,39,865.86,1,2396.11
PAY_0004064,CUST_01682,DEV_CLOTHING_STORE,772.7,CARD,2026-07-16 13:55:23.489187,FAILED,INSUFFICIENT_FUNDS,1,38,16,0.421,52,6967.47,1,772.7
PAY_0004065,CUST_00006,DEV_CLOTHING_STORE,3585.38,CARD,2026-06-04 00:29:23.489187,FAILED,BANK_TIMEOUT,1,7,5,0.714,152,2289.54,0,0.0
PAY_0004066,CUST_01927,DEV_CLOTHING_STORE,2659.59,UPI,2026-06-24 04:33:23.489187,FAILED,INSUFFICIENT_FUNDS,2,21,15,0.714,53,906.37,0,0.0
PAY_0004067,CUST_00988,DEV_CLOTHING_STORE,2495.88,UPI,2026-04-26 23:53:23.489187,FAILED,NETWORK_ERROR,0,48,28,0.583,61,3602.94,1,2495.88
PAY_0004068,CUST_04572,DEV_CLOTHING_STORE,1371.01,CARD,2026-02-28 03:41:23.489187,FAILED,UNKNOWN_ERROR,1,14,10,0.714,76,2529.84,0,0.0
PAY_0004069,CUST_00405,DEV_CLOTHING_STORE,1029.95,UPI,2026-06-12 16:39:23.489187,FAILED,INSUFFICIENT_FUNDS,0,45,36,0.8,154,7436.38,1,1029.95
PAY_0004070,CUST_01562,DEV_CLOTHING_STORE,777.08,UPI,2026-07-11 16:58:23.489187,FAILED,BANK_DECLINED,2,2,2,1.0,5,2650.71,1,777.08
PAY_0004071,CUST_00395,DEV_CLOTHING_STORE,2005.16,WALLET,2026-04-14 13:38:23.489187,FAILED,BANK_TIMEOUT,0,12,9,0.75,80,15537.3,1,2005.16
PAY_0004072,CUST_03666,DEV_CLOTHING_STORE,368.86,NETBANKING,2026-06-13 03:17:23.489187,FAILED,BANK_TIMEOUT,0,46,29,0.63,153,15070.63,1,368.86
PAY_0004073,CUST_02689,DEV_CLOTHING_STORE,1933.96,CARD,2026-06-11 01:39:23.489187,FAILED,BANK_TIMEOUT,2,36,24,0.667,155,5887.48,1,1933.96
PAY_0004074,CUST_03561,DEV_CLOTHING_STORE,1179.51,WALLET,2026-08-15 21:06:23.489187,FAILED,INSUFFICIENT_FUNDS,0,3,2,0.667,92,1474.53,0,0.0
PAY_0004075,CUST_03362,DEV_CLOTHING_STORE,6986.66,CARD,2026-03-26 22:53:23.489187,FAILED,BANK_TIMEOUT,2,35,19,0.543,169,1502.93,1,6986.66
PAY_0004076,CUST_01786,DEV_CLOTHING_STORE,888.64,CARD,2026-04-23 11:36:23.489187,FAILED,NETWORK_ERROR,2,13,4,0.308,143,3278.81,0,0.0
PAY_0004077,CUST_00696,DEV_CLOTHING_STORE,5093.12,UPI,2026-05-15 20:03:23.489187,FAILED,UNKNOWN_ERROR,1,45,40,0.889,173,5884.85,1,5093.12
PAY_0004078,CUST_02157,DEV_CLOTHING_STORE,861.96,CARD,2026-07-19 09:27:23.489187,FAILED,UNKNOWN_ERROR,2,3,3,1.0,38,4541.21,0,0.0
PAY_0004079,CUST_03370,DEV_CLOTHING_STORE,1775.44,WALLET,2026-06-06 09:03:23.489187,FAILED,CARD_EXPIRED,1,44,38,0.864,110,1795.66,1,1775.44
PAY_0004080,CUST_03203,DEV_CLOTHING_STORE,605.12,NETBANKING,2026-02-28 01:12:23.489187,FAILED,CARD_EXPIRED,2,2,1,0.5,134,4035.19,0,0.0
PAY_0004081,CUST_02743,DEV_CLOTHING_STORE,1951.05,NETBANKING,2026-03-21 06:44:23.489187,FAILED,BANK_DECLINED,1,2,2,1.0,161,1070.6,1,1951.05
PAY_0004082,CUST_04520,DEV_CLOTHING_STORE,17529.87,UPI,2026-05-17 05:26:23.489187,FAILED,BANK_DECLINED,1,37,30,0.811,11,8506.98,0,0.0
PAY_0004083,CUST_03982,DEV_CLOTHING_STORE,10180.83,CARD,2026-03-13 20:06:23.489187,FAILED,BANK_DECLINED,1,32,24,0.75,68,3231.49,0,0.0
PAY_0004084,CUST_04864,DEV_CLOTHING_STORE,310.87,CARD,2026-04-14 10:51:23.489187,FAILED,NETWORK_ERROR,0,29,29,1.0,30,1685.97,1,310.87
PAY_0004085,CUST_03586,DEV_CLOTHING_STORE,1990.94,UPI,2026-08-01 02:56:23.489187,FAILED,BANK_TIMEOUT,0,35,31,0.886,165,2983.3,0,0.0
PAY_0004086,CUST_03765,DEV_CLOTHING_STORE,2127.67,CARD,2026-04-29 03:19:23.489187,FAILED,BANK_TIMEOUT,1,9,7,0.778,2,629.49,1,2127.67
PAY_0004087,CUST_03778,DEV_CLOTHING_STORE,4678.85,CARD,2026-07-17 07:10:23.489187,FAILED,UNKNOWN_ERROR,0,22,20,0.909,113,4053.76,1,4678.85
PAY_0004088,CUST_02130,DEV_CLOTHING_STORE,8986.79,CARD,2026-04-02 20:53:23.489187,FAILED,BANK_TIMEOUT,0,12,11,0.917,26,1914.25,1,8986.79
PAY_0004089,CUST_00471,DEV_CLOTHING_STORE,6420.32,WALLET,2026-05-19 16:40:23.489187,FAILED,CARD_EXPIRED,0,10,7,0.7,71,3068.56,0,0.0
PAY_0004090,CUST_00770,DEV_CLOTHING_STORE,1669.79,CARD,2026-04-22 21:07:23.489187,FAILED,BANK_DECLINED,0,35,31,0.886,78,3807.86,0,0.0
PAY_0004091,CUST_04552,DEV_CLOTHING_STORE,6883.24,CARD,2026-04-07 05:24:23.489187,FAILED,NETWORK_ERROR,2,32,20,0.625,171,3189.48,1,6883.24
PAY_0004092,CUST_02824,DEV_CLOTHING_STORE,11040.95,WALLET,2026-07-09 18:45:23.489187,FAILED,BANK_TIMEOUT,1,47,29,0.617,165,532.08,1,11040.95
PAY_0004093,CUST_01715,DEV_CLOTHING_STORE,1698.86,UPI,2026-05-18 20:10:23.489187,FAILED,BANK_TIMEOUT,2,18,15,0.833,57,2529.27,1,1698.86
PAY_0004094,CUST_00686,DEV_CLOTHING_STORE,7062.34,NETBANKING,2026-03-13 05:26:23.489187,FAILED,BANK_TIMEOUT,2,13,10,0.769,52,1946.38,1,7062.34
PAY_0004095,CUST_01598,DEV_CLOTHING_STORE,2477.13,NETBANKING,2026-04-12 09:29:23.489187,FAILED,UNKNOWN_ERROR,2,13,12,0.923,81,784.47,0,0.0
PAY_0004096,CUST_02996,DEV_CLOTHING_STORE,1374.61,NETBANKING,2026-03-31 15:35:23.489187,FAILED,NETWORK_ERROR,0,6,5,0.833,68,12998.47,1,1374.61
PAY_0004097,CUST_01007,DEV_CLOTHING_STORE,1957.61,UPI,2026-06-18 00:09:23.489187,FAILED,UNKNOWN_ERROR,1,19,17,0.895,116,2167.27,1,1957.61
PAY_0004098,CUST_02823,DEV_CLOTHING_STORE,10218.99,CARD,2026-04-05 23:46:23.489187,FAILED,UNKNOWN_ERROR,1,17,16,0.941,57,14802.41,1,10218.99
PAY_0004099,CUST_03155,DEV_CLOTHING_STORE,6650.99,NETBANKING,2026-08-08 17:12:23.489187,FAILED,BANK_TIMEOUT,2,47,43,0.915,69,6227.12,1,6650.99
PAY_0004100,CUST_03700,DEV_CLOTHING_STORE,1599.09,WALLET,2026-07-09 20:00:23.489187,FAILED,BANK_DECLINED,2,31,26,0.839,161,23799.14,0,0.0
PAY_0004101,CUST_04739,DEV_CLOTHING_STORE,1170.52,UPI,2026-07-05 09:59:23.489187,FAILED,BANK_DECLINED,1,42,30,0.714,180,8826.68,0,0.0
PAY_0004102,CUST_02012,DEV_CLOTHING_STORE,1560.18,NETBANKING,2026-05-05 08:54:23.489187,FAILED,BANK_TIMEOUT,1,35,29,0.829,12,823.09,1,1560.18
PAY_0004103,CUST_00384,DEV_CLOTHING_STORE,1002.48,NETBANKING,2026-03-11 03:15:23.489187,FAILED,BANK_TIMEOUT,2,4,3,0.75,8,10933.87,0,0.0
PAY_0004104,CUST_02936,DEV_CLOTHING_STORE,2449.35,CARD,2026-07-23 07:35:23.489187,FAILED,INSUFFICIENT_FUNDS,0,32,20,0.625,158,664.32,0,0.0
PAY_0004105,CUST_00067,DEV_CLOTHING_STORE,1821.7,UPI,2026-05-23 10:59:23.489187,FAILED,BANK_DECLINED,1,16,14,0.875,36,7653.17,0,0.0
PAY_0004106,CUST_03570,DEV_CLOTHING_STORE,855.18,CARD,2026-06-03 19:40:23.489187,FAILED,INSUFFICIENT_FUNDS,1,16,8,0.5,9,5983.39,1,855.18
PAY_0004107,CUST_00598,DEV_CLOTHING_STORE,2656.81,UPI,2026-08-14 17:28:23.489187,FAILED,BANK_TIMEOUT,0,26,22,0.846,117,1930.66,1,2656.81
PAY_0004108,CUST_02174,DEV_CLOTHING_STORE,952.96,NETBANKING,2026-06-26 13:21:23.489187,FAILED,NETWORK_ERROR,2,21,18,0.857,177,842.77,0,0.0
PAY_0004109,CUST_02281,DEV_CLOTHING_STORE,1246.84,WALLET,2026-07-14 15:06:23.489187,FAILED,INSUFFICIENT_FUNDS,2,7,5,0.714,100,5707.88,1,1246.84
PAY_0004110,CUST_02692,DEV_CLOTHING_STORE,1765.69,UPI,2026-04-10 16:17:23.489187,FAILED,BANK_TIMEOUT,2,13,11,0.846,175,8417.04,1,1765.69
PAY_0004111,CUST_00527,DEV_CLOTHING_STORE,543.58,WALLET,2026-07-15 23:42:23.489187,FAILED,NETWORK_ERROR,1,46,42,0.913,104,4615.33,1,543.58
PAY_0004112,CUST_01084,DEV_CLOTHING_STORE,16877.46,CARD,2026-08-05 02:44:23.489187,FAILED,NETWORK_ERROR,2,13,11,0.846,128,4488.34,0,0.0
PAY_0004113,CUST_01704,DEV_CLOTHING_STORE,507.35,CARD,2026-03-05 21:59:23.489187,FAILED,BANK_DECLINED,2,40,33,0.825,164,4772.73,0,0.0
PAY_0004114,CUST_00217,DEV_CLOTHING_STORE,1323.52,UPI,2026-07-03 00:00:23.489187,FAILED,INSUFFICIENT_FUNDS,0,4,4,1.0,1,1478.14,1,1323.52
PAY_0004115,CUST_04911,DEV_CLOTHING_STORE,5910.98,UPI,2026-05-26 19:14:23.489187,FAILED,BANK_DECLINED,0,11,11,1.0,31,7131.64,0,0.0
PAY_0004116,CUST_02626,DEV_CLOTHING_STORE,830.89,UPI,2026-04-30 01:41:23.489187,FAILED,BANK_TIMEOUT,2,34,22,0.647,46,4647.59,1,830.89
PAY_0004117,CUST_00770,DEV_CLOTHING_STORE,1699.67,WALLET,2026-03-24 06:14:23.489187,FAILED,BANK_TIMEOUT,2,35,31,0.886,78,3807.86,0,0.0
PAY_0004118,CUST_01328,DEV_CLOTHING_STORE,1350.65,NETBANKING,2026-04-12 22:29:23.489187,FAILED,BANK_DECLINED,1,17,13,0.765,63,635.58,0,0.0
PAY_0004119,CUST_02875,DEV_CLOTHING_STORE,1151.35,UPI,2026-03-07 15:07:23.489187,FAILED,NETWORK_ERROR,1,49,44,0.898,68,2346.2,1,1151.35
PAY_0004120,CUST_02000,DEV_CLOTHING_STORE,1925.88,CARD,2026-03-08 07:19:23.489187,FAILED,BANK_DECLINED,2,25,11,0.44,99,3252.2,0,0.0
PAY_0004121,CUST_04119,DEV_CLOTHING_STORE,971.81,CARD,2026-03-05 02:56:23.489187,FAILED,INSUFFICIENT_FUNDS,2,9,7,0.778,176,1147.36,0,0.0
PAY_0004122,CUST_01919,DEV_CLOTHING_STORE,2552.1,CARD,2026-07-03 13:22:23.489187,FAILED,UNKNOWN_ERROR,1,22,19,0.864,36,3256.79,0,0.0
PAY_0004123,CUST_04095,DEV_CLOTHING_STORE,5193.34,WALLET,2026-07-31 11:12:23.489187,FAILED,INSUFFICIENT_FUNDS,2,15,12,0.8,168,2507.23,0,0.0
PAY_0004124,CUST_04528,DEV_CLOTHING_STORE,753.78,UPI,2026-06-11 20:49:23.489187,FAILED,BANK_DECLINED,2,28,24,0.857,75,4344.29,0,0.0
PAY_0004125,CUST_01814,DEV_CLOTHING_STORE,1940.45,NETBANKING,2026-06-10 13:44:23.489187,FAILED,BANK_TIMEOUT,0,29,26,0.897,27,2089.86,1,1940.45
PAY_0004126,CUST_01781,DEV_CLOTHING_STORE,698.9,CARD,2026-05-12 12:33:23.489187,FAILED,CARD_EXPIRED,1,10,9,0.9,148,963.92,0,0.0
PAY_0004127,CUST_01824,DEV_CLOTHING_STORE,373.84,CARD,2026-06-17 14:26:23.489187,FAILED,BANK_TIMEOUT,2,47,41,0.872,157,12589.79,1,373.84
PAY_0004128,CUST_00980,DEV_CLOTHING_STORE,1890.55,WALLET,2026-03-27 19:27:23.489187,FAILED,BANK_TIMEOUT,1,23,19,0.826,159,1535.98,1,1890.55
PAY_0004129,CUST_01861,DEV_CLOTHING_STORE,7685.28,NETBANKING,2026-08-02 00:03:23.489187,FAILED,BANK_DECLINED,1,29,26,0.897,55,15604.9,1,7685.28
PAY_0004130,CUST_03175,DEV_CLOTHING_STORE,1520.62,UPI,2026-05-18 03:42:23.489187,FAILED,BANK_TIMEOUT,2,41,30,0.732,40,8877.45,1,1520.62
PAY_0004131,CUST_04737,DEV_CLOTHING_STORE,2369.95,WALLET,2026-08-01 12:05:23.489187,FAILED,NETWORK_ERROR,2,18,10,0.556,142,1539.45,0,0.0
PAY_0004132,CUST_00803,DEV_CLOTHING_STORE,2517.61,NETBANKING,2026-04-15 20:15:23.489187,FAILED,UNKNOWN_ERROR,2,7,6,0.857,111,833.62,1,2517.61
PAY_0004133,CUST_02573,DEV_CLOTHING_STORE,5126.24,UPI,2026-05-12 14:49:23.489187,FAILED,BANK_DECLINED,0,5,3,0.6,130,7417.56,0,0.0
PAY_0004134,CUST_00147,DEV_CLOTHING_STORE,1065.58,NETBANKING,2026-03-04 13:57:23.489187,FAILED,BANK_TIMEOUT,2,31,24,0.774,64,14095.26,1,1065.58
PAY_0004135,CUST_00039,DEV_CLOTHING_STORE,2993.64,UPI,2026-03-03 12:39:23.489187,FAILED,BANK_DECLINED,2,12,9,0.75,95,3683.81,0,0.0
PAY_0004136,CUST_00822,DEV_CLOTHING_STORE,4793.9,NETBANKING,2026-06-04 04:25:23.489187,FAILED,BANK_DECLINED,2,38,35,0.921,58,13376.81,1,4793.9
PAY_0004137,CUST_00361,DEV_CLOTHING_STORE,1960.95,WALLET,2026-05-22 18:35:23.489187,FAILED,BANK_DECLINED,1,26,22,0.846,87,2649.56,0,0.0
PAY_0004138,CUST_00636,DEV_CLOTHING_STORE,2100.87,CARD,2026-05-16 23:23:23.489187,FAILED,INSUFFICIENT_FUNDS,2,22,20,0.909,15,7932.14,1,2100.87
PAY_0004139,CUST_00517,DEV_CLOTHING_STORE,3068.96,CARD,2026-04-05 18:28:23.489187,FAILED,BANK_TIMEOUT,2,29,26,0.897,30,1475.04,0,0.0
PAY_0004140,CUST_04767,DEV_CLOTHING_STORE,865.14,CARD,2026-07-12 14:26:23.489187,FAILED,UNKNOWN_ERROR,2,27,20,0.741,52,6373.21,0,0.0
PAY_0004141,CUST_03828,DEV_CLOTHING_STORE,888.4,WALLET,2026-04-14 21:39:23.489187,FAILED,BANK_DECLINED,2,38,31,0.816,33,2954.33,0,0.0
PAY_0004142,CUST_03611,DEV_CLOTHING_STORE,1292.78,UPI,2026-06-21 19:54:23.489187,FAILED,UNKNOWN_ERROR,0,3,2,0.667,46,1715.83,1,1292.78
PAY_0004143,CUST_03317,DEV_CLOTHING_STORE,7394.49,UPI,2026-05-12 06:33:23.489187,FAILED,INSUFFICIENT_FUNDS,1,42,34,0.81,130,791.01,1,7394.49
PAY_0004144,CUST_01343,DEV_CLOTHING_STORE,788.12,UPI,2026-03-17 06:07:23.489187,FAILED,BANK_DECLINED,0,43,34,0.791,16,2062.17,1,788.12
PAY_0004145,CUST_04561,DEV_CLOTHING_STORE,1132.35,UPI,2026-03-10 09:18:23.489187,FAILED,BANK_TIMEOUT,0,8,7,0.875,14,2064.31,1,1132.35
PAY_0004146,CUST_00670,DEV_CLOTHING_STORE,1274.7,WALLET,2026-06-06 11:10:23.489187,FAILED,NETWORK_ERROR,2,40,39,0.975,128,11329.74,0,0.0
PAY_0004147,CUST_02246,DEV_CLOTHING_STORE,526.58,CARD,2026-04-11 18:11:23.489187,FAILED,BANK_DECLINED,1,13,9,0.692,95,5524.25,0,0.0
PAY_0004148,CUST_04170,DEV_CLOTHING_STORE,1564.8,WALLET,2026-04-12 22:54:23.489187,FAILED,CARD_EXPIRED,1,18,15,0.833,86,5814.73,0,0.0
